clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
ecgznlad_r00_s0_p003	20	ecgznlad	r00	image_p39758	image	/ifood/upside_down_cake/train_113450.jpg	['/ifood/upside_down_cake/train_113795.jpg', '/ifood/upside_down_cake/train_113492.jpg', '/ifood/upside_down_cake/train_113569.jpg', '/ifood/upside_down_cake/train_113771.jpg', '/ifood/upside_down_cake/train_113895.jpg', '/ifood/upside_down_cake/train_113682.jpg', '/ifood/upside_down_cake/train_113515.jpg', '/ifood/upside_down_cake/train_113603.jpg', '/ifood/upside_down_cake/train_113860.jpg', '/ifood/upside_down_cake/train_113572.jpg', '/ifood/upside_down_cake/train_113730.jpg']	win	3
ecgznlad_r00_s0_p004	15	ecgznlad	r00	image_p12327	image	/dogs/golden_retriever/n02099601_864.jpg	['/dogs/golden_retriever/n02099601_3073.jpg', '/dogs/golden_retriever/n02099601_1633.jpg', '/dogs/golden_retriever/n02099601_831.jpg', '/dogs/golden_retriever/n02099601_6726.jpg', '/dogs/golden_retriever/n02099601_3111.jpg', '/dogs/golden_retriever/n02099601_7780.jpg', '/dogs/golden_retriever/n02099601_544.jpg', '/dogs/golden_retriever/n02099601_5857.jpg', '/dogs/golden_retriever/n02099601_4651.jpg', '/dogs/golden_retriever/n02099601_10.jpg', '/dogs/golden_retriever/n02099601_5453.jpg']	win	4
ecgznlad_r00_s0_p005	23	ecgznlad	r00	image_p13596	image	/dogs/EntleBucher/n02108000_3113.jpg	['/dogs/EntleBucher/n02108000_1600.jpg', '/dogs/EntleBucher/n02108000_620.jpg', '/dogs/EntleBucher/n02108000_2734.jpg', '/dogs/EntleBucher/n02108000_1291.jpg', '/dogs/EntleBucher/n02108000_2369.jpg', '/dogs/EntleBucher/n02108000_1238.jpg', '/dogs/EntleBucher/n02108000_972.jpg', '/dogs/EntleBucher/n02108000_3576.jpg', '/dogs/EntleBucher/n02108000_2027.jpg', '/dogs/EntleBucher/n02108000_41.jpg', '/dogs/EntleBucher/n02108000_1690.jpg']	win	5
ecgznlad_r00_s0_p006	17	ecgznlad	r00	image_p33521	image	/dogs/malinois/n02105162_5307.jpg	['/dogs/malinois/n02105162_6501.jpg', '/dogs/malinois/n02105162_5757.jpg', '/dogs/malinois/n02105162_5954.jpg', '/dogs/malinois/n02105162_7636.jpg', '/dogs/malinois/n02105162_6377.jpg', '/dogs/malinois/n02105162_7847.jpg', '/dogs/malinois/n02105162_10488.jpg', '/dogs/malinois/n02105162_8242.jpg', '/dogs/malinois/n02105162_8072.jpg', '/dogs/malinois/n02105162_6013.jpg', '/dogs/malinois/n02105162_2079.jpg']	win	6
ecgznlad_r00_s0_p007	21	ecgznlad	r00	image_p49645	image	/birds/Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg	['/birds/Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg']	win	7
ecgznlad_r00_s0_p008	19	ecgznlad	r00	image_p7722	image	/dogs/Kerry_blue_terrier/n02093859_3376.jpg	['/dogs/Kerry_blue_terrier/n02093859_262.jpg', '/dogs/Kerry_blue_terrier/n02093859_2700.jpg', '/dogs/Kerry_blue_terrier/n02093859_2480.jpg', '/dogs/Kerry_blue_terrier/n02093859_640.jpg', '/dogs/Kerry_blue_terrier/n02093859_2124.jpg', '/dogs/Kerry_blue_terrier/n02093859_1986.jpg', '/dogs/Kerry_blue_terrier/n02093859_913.jpg', '/dogs/Kerry_blue_terrier/n02093859_3166.jpg', '/dogs/Kerry_blue_terrier/n02093859_2966.jpg', '/dogs/Kerry_blue_terrier/n02093859_393.jpg', '/dogs/Kerry_blue_terrier/n02093859_321.jpg']	win	8
ecgznlad_r00_s0_p009	22	ecgznlad	r00	image_p32322	image	/dogs/Rottweiler/n02106550_1260.jpg	['/dogs/Rottweiler/n02106550_10706.jpg', '/dogs/Rottweiler/n02106550_11465.jpg', '/dogs/Rottweiler/n02106550_7473.jpg', '/dogs/Rottweiler/n02106550_10048.jpg', '/dogs/Rottweiler/n02106550_4920.jpg', '/dogs/Rottweiler/n02106550_4254.jpg', '/dogs/Rottweiler/n02106550_982.jpg', '/dogs/Rottweiler/n02106550_11002.jpg', '/dogs/Rottweiler/n02106550_6424.jpg', '/dogs/Rottweiler/n02106550_1366.jpg', '/dogs/Rottweiler/n02106550_1974.jpg']	loss	9
ecgznlad_r00_s0_p010	17	ecgznlad	r00	image_p31258	image	/dogs/Eskimo_dog/n02109961_3902.jpg	['/dogs/Eskimo_dog/n02109961_2608.jpg', '/dogs/Eskimo_dog/n02109961_3946.jpg', '/dogs/Eskimo_dog/n02109961_11511.jpg', '/dogs/Eskimo_dog/n02109961_5597.jpg', '/dogs/Eskimo_dog/n02109961_1949.jpg', '/dogs/Eskimo_dog/n02109961_930.jpg', '/dogs/Eskimo_dog/n02109961_2532.jpg', '/dogs/Eskimo_dog/n02109961_3479.jpg', '/dogs/Eskimo_dog/n02109961_658.jpg', '/dogs/Eskimo_dog/n02109961_4952.jpg', '/dogs/Eskimo_dog/n02109961_2388.jpg']	win	10
eqa3qb6u_r00_s1_p000	34	eqa3qb6u	r00	image_p8278	image	/dogs/Dandie_Dinmont/n02096437_2508.jpg	['/dogs/Dandie_Dinmont/n02096437_2364.jpg', '/dogs/Dandie_Dinmont/n02096437_2940.jpg', '/dogs/Dandie_Dinmont/n02096437_4392.jpg', '/dogs/Dandie_Dinmont/n02096437_1641.jpg', '/dogs/Dandie_Dinmont/n02096437_1143.jpg', '/dogs/Dandie_Dinmont/n02096437_926.jpg', '/dogs/Dandie_Dinmont/n02096437_3656.jpg', '/dogs/Dandie_Dinmont/n02096437_824.jpg', '/dogs/Dandie_Dinmont/n02096437_4.jpg', '/dogs/Dandie_Dinmont/n02096437_2376.jpg', '/dogs/Dandie_Dinmont/n02096437_4131.jpg']	win	0
eqa3qb6u_r00_s1_p001	65	eqa3qb6u	r00	image_p32072	image	/ifood/hummus/train_047049.jpg	['/ifood/hummus/train_047242.jpg', '/ifood/hummus/train_047017.jpg', '/ifood/hummus/train_047363.jpg', '/ifood/hummus/train_047290.jpg', '/ifood/hummus/train_047377.jpg', '/ifood/hummus/train_047384.jpg', '/ifood/hummus/train_047472.jpg', '/ifood/hummus/train_047311.jpg', '/ifood/hummus/train_047135.jpg', '/ifood/hummus/train_047365.jpg', '/ifood/hummus/train_047409.jpg']	loss	1
eqa3qb6u_r00_s1_p002	64	eqa3qb6u	r00	image_p27384	image	/birds/Brown_Creeper/Brown_Creeper_0103_24632.jpg	['/birds/Brown_Creeper/Brown_Creeper_0063_24724.jpg', '/birds/Brown_Creeper/Brown_Creeper_0093_24581.jpg', '/birds/Brown_Creeper/Brown_Creeper_0057_24529.jpg', '/birds/Brown_Creeper/Brown_Creeper_0005_24659.jpg', '/birds/Brown_Creeper/Brown_Creeper_0069_24618.jpg', '/birds/Brown_Creeper/Brown_Creeper_0083_24967.jpg', '/birds/Brown_Creeper/Brown_Creeper_0100_24502.jpg', '/birds/Brown_Creeper/Brown_Creeper_0027_24729.jpg', '/birds/Brown_Creeper/Brown_Creeper_0124_24963.jpg', '/birds/Brown_Creeper/Brown_Creeper_0046_24463.jpg', '/birds/Brown_Creeper/Brown_Creeper_0059_25010.jpg']	loss	2
eqa3qb6u_r00_s1_p003	27	eqa3qb6u	r00	image_p29917	image	/ifood/kedgeree/train_029727.jpg	['/ifood/kedgeree/train_029755.jpg', '/ifood/kedgeree/train_029618.jpg', '/ifood/kedgeree/train_029569.jpg', '/ifood/kedgeree/train_029682.jpg', '/ifood/kedgeree/train_029638.jpg', '/ifood/kedgeree/train_029593.jpg', '/ifood/kedgeree/train_029735.jpg', '/ifood/kedgeree/train_029773.jpg', '/ifood/kedgeree/train_029746.jpg', '/ifood/kedgeree/train_029595.jpg', '/ifood/kedgeree/train_029829.jpg']	win	3
eqa3qb6u_r00_s1_p004	22	eqa3qb6u	r00	image_p49108	image	/dogs/bluetick/n02088632_597.jpg	['/dogs/bluetick/n02088632_3545.jpg', '/dogs/bluetick/n02088632_1750.jpg', '/dogs/bluetick/n02088632_610.jpg', '/dogs/bluetick/n02088632_2837.jpg', '/dogs/bluetick/n02088632_2162.jpg', '/dogs/bluetick/n02088632_2321.jpg', '/dogs/bluetick/n02088632_4305.jpg', '/dogs/bluetick/n02088632_87.jpg', '/dogs/bluetick/n02088632_1376.jpg', '/dogs/bluetick/n02088632_1108.jpg', '/dogs/bluetick/n02088632_4584.jpg']	win	4
eqa3qb6u_r00_s1_p005	56	eqa3qb6u	r00	image_p31733	image	/birds/Pelagic_Cormorant/Pelagic_Cormorant_0009_23561.jpg	['/birds/Pelagic_Cormorant/Pelagic_Cormorant_0099_23784.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0096_23775.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0054_23812.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0003_23695.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0024_23712.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0061_23548.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0071_23964.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0005_23720.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0026_23792.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0016_23509.jpg', '/birds/Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg']	win	5
euwjjcge_r00_s0_p000	23	euwjjcge	r00	image_p33807	image	/birds/Indigo_Bunting/Indigo_Bunting_0077_14060.jpg	['/birds/Indigo_Bunting/Indigo_Bunting_0065_14558.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0005_13832.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0082_11907.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0013_12949.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0015_12632.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0053_13391.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0047_12966.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0061_13259.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0026_11964.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0049_13641.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0021_13979.jpg']	win	0
euwjjcge_r00_s0_p001	17	euwjjcge	r00	image_p15509	image	/dogs/miniature_schnauzer/n02097047_1394.jpg	['/dogs/miniature_schnauzer/n02097047_263.jpg', '/dogs/miniature_schnauzer/n02097047_6503.jpg', '/dogs/miniature_schnauzer/n02097047_610.jpg', '/dogs/miniature_schnauzer/n02097047_3978.jpg', '/dogs/miniature_schnauzer/n02097047_834.jpg', '/dogs/miniature_schnauzer/n02097047_37.jpg', '/dogs/miniature_schnauzer/n02097047_1913.jpg', '/dogs/miniature_schnauzer/n02097047_1936.jpg', '/dogs/miniature_schnauzer/n02097047_2126.jpg', '/dogs/miniature_schnauzer/n02097047_3458.jpg', '/dogs/miniature_schnauzer/n02097047_14.jpg']	win	1
euwjjcge_r00_s0_p002	15	euwjjcge	r00	image_p1669	image	/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg	['/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0064_23464.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0026_796289.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0003_796270.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0069_796274.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg']	win	2
euwjjcge_r00_s0_p003	20	euwjjcge	r00	image_p45948	image	/birds/Northern_Fulmar/Northern_Fulmar_0070_43916.jpg	['/birds/Northern_Fulmar/Northern_Fulmar_0029_44049.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0012_44131.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0074_43955.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0091_44120.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0090_43867.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0083_43618.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0008_43647.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0021_43743.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0011_43769.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0063_43631.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0006_43753.jpg']	win	3
euwjjcge_r00_s0_p004	15	euwjjcge	r00	image_p22157	image	/birds/Brown_Creeper/Brown_Creeper_0057_24529.jpg	['/birds/Brown_Creeper/Brown_Creeper_0005_24659.jpg', '/birds/Brown_Creeper/Brown_Creeper_0046_24463.jpg', '/birds/Brown_Creeper/Brown_Creeper_0063_24724.jpg', '/birds/Brown_Creeper/Brown_Creeper_0083_24967.jpg', '/birds/Brown_Creeper/Brown_Creeper_0103_24632.jpg', '/birds/Brown_Creeper/Brown_Creeper_0093_24581.jpg', '/birds/Brown_Creeper/Brown_Creeper_0114_24649.jpg', '/birds/Brown_Creeper/Brown_Creeper_0100_24502.jpg', '/birds/Brown_Creeper/Brown_Creeper_0059_25010.jpg', '/birds/Brown_Creeper/Brown_Creeper_0124_24963.jpg', '/birds/Brown_Creeper/Brown_Creeper_0027_24729.jpg']	win	4
euwjjcge_r00_s0_p005	22	euwjjcge	r00	image_p6642	image	/birds/Indigo_Bunting/Indigo_Bunting_0014_14167.jpg	['/birds/Indigo_Bunting/Indigo_Bunting_0047_12966.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0010_13000.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0024_13523.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0025_12532.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0041_13987.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0053_13391.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0005_13832.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0065_14558.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0026_11964.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0061_13259.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0015_12632.jpg']	win	5
euwjjcge_r00_s0_p006	25	euwjjcge	r00	image_p27913	image	/ifood/adobo/train_007808.jpg	['/ifood/adobo/train_007998.jpg', '/ifood/adobo/train_007962.jpg', '/ifood/adobo/train_007951.jpg', '/ifood/adobo/train_007762.jpg', '/ifood/adobo/train_008068.jpg', '/ifood/adobo/train_007764.jpg', '/ifood/adobo/train_008100.jpg', '/ifood/adobo/train_007782.jpg', '/ifood/adobo/train_007929.jpg', '/ifood/adobo/train_008083.jpg', '/ifood/adobo/train_007818.jpg']	win	6
euwjjcge_r00_s0_p007	14	euwjjcge	r00	image_p32635	image	/dogs/Maltese_dog/n02085936_3947.jpg	['/dogs/Maltese_dog/n02085936_10148.jpg', '/dogs/Maltese_dog/n02085936_6071.jpg', '/dogs/Maltese_dog/n02085936_3326.jpg', '/dogs/Maltese_dog/n02085936_11744.jpg', '/dogs/Maltese_dog/n02085936_3315.jpg', '/dogs/Maltese_dog/n02085936_2135.jpg', '/dogs/Maltese_dog/n02085936_10199.jpg', '/dogs/Maltese_dog/n02085936_420.jpg', '/dogs/Maltese_dog/n02085936_1244.jpg', '/dogs/Maltese_dog/n02085936_2020.jpg', '/dogs/Maltese_dog/n02085936_16331.jpg']	win	7
euwjjcge_r00_s0_p008	28	euwjjcge	r00	image_p15152	image	/dogs/redbone/n02090379_4918.jpg	['/dogs/redbone/n02090379_3415.jpg', '/dogs/redbone/n02090379_4278.jpg', '/dogs/redbone/n02090379_1489.jpg', '/dogs/redbone/n02090379_4875.jpg', '/dogs/redbone/n02090379_2621.jpg', '/dogs/redbone/n02090379_3263.jpg', '/dogs/redbone/n02090379_5196.jpg', '/dogs/redbone/n02090379_1964.jpg', '/dogs/redbone/n02090379_1754.jpg', '/dogs/redbone/n02090379_4054.jpg', '/dogs/redbone/n02090379_91.jpg']	win	8
euwjjcge_r00_s0_p009	29	euwjjcge	r00	image_p23233	image	/birds/Shiny_Cowbird/Shiny_Cowbird_0021_796870.jpg	['/birds/Shiny_Cowbird/Shiny_Cowbird_0009_796835.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0034_796849.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0055_24331.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0081_796833.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0020_24276.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0047_24210.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0026_796847.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0045_796856.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0063_24259.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0062_24271.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0037_24440.jpg']	win	9
euwjjcge_r00_s0_p010	21	euwjjcge	r00	image_p9033	image	/birds/American_Goldfinch/American_Goldfinch_0089_32152.jpg	['/birds/American_Goldfinch/American_Goldfinch_0043_31993.jpg', '/birds/American_Goldfinch/American_Goldfinch_0086_31887.jpg', '/birds/American_Goldfinch/American_Goldfinch_0131_32911.jpg', '/birds/American_Goldfinch/American_Goldfinch_0041_31969.jpg', '/birds/American_Goldfinch/American_Goldfinch_0012_32338.jpg', '/birds/American_Goldfinch/American_Goldfinch_0062_31921.jpg', '/birds/American_Goldfinch/American_Goldfinch_0118_32210.jpg', '/birds/American_Goldfinch/American_Goldfinch_0001_32306.jpg', '/birds/American_Goldfinch/American_Goldfinch_0123_32505.jpg', '/birds/American_Goldfinch/American_Goldfinch_0050_31913.jpg', '/birds/American_Goldfinch/American_Goldfinch_0126_32480.jpg']	win	10
euwjjcge_r00_s0_p011	22	euwjjcge	r00	image_p4842	image	/ifood/bibimbap/train_087081.jpg	['/ifood/bibimbap/train_086775.jpg', '/ifood/bibimbap/train_087007.jpg', '/ifood/bibimbap/train_086824.jpg', '/ifood/bibimbap/train_086934.jpg', '/ifood/bibimbap/train_087125.jpg', '/ifood/bibimbap/train_086761.jpg', '/ifood/bibimbap/train_086797.jpg', '/ifood/bibimbap/train_087161.jpg', '/ifood/bibimbap/train_087152.jpg', '/ifood/bibimbap/train_086730.jpg', '/ifood/bibimbap/train_086865.jpg']	win	11
euwjjcge_r00_s0_p012	23	euwjjcge	r00	image_p9434	image	/ifood/mussel/train_064258.jpg	['/ifood/mussel/train_064119.jpg', '/ifood/mussel/train_064439.jpg', '/ifood/mussel/train_064429.jpg', '/ifood/mussel/train_064149.jpg', '/ifood/mussel/train_064202.jpg', '/ifood/mussel/train_064486.jpg', '/ifood/mussel/train_064583.jpg', '/ifood/mussel/train_064493.jpg', '/ifood/mussel/train_064427.jpg', '/ifood/mussel/train_064540.jpg', '/ifood/mussel/train_064162.jpg']	win	12
euwjjcge_r01_s1_p000	25	euwjjcge	r01	image_p33924	image	/ifood/chocolate_mousse/train_027486.jpg	['/ifood/chocolate_mousse/train_027200.jpg', '/ifood/chocolate_mousse/train_027589.jpg', '/ifood/chocolate_mousse/train_027505.jpg', '/ifood/chocolate_mousse/train_027459.jpg', '/ifood/chocolate_mousse/train_027488.jpg', '/ifood/chocolate_mousse/train_027702.jpg', '/ifood/chocolate_mousse/train_027620.jpg', '/ifood/chocolate_mousse/train_027742.jpg', '/ifood/chocolate_mousse/train_027302.jpg', '/ifood/chocolate_mousse/train_027650.jpg', '/ifood/chocolate_mousse/train_027429.jpg']	win	0
euwjjcge_r01_s1_p001	20	euwjjcge	r01	image_p15932	image	/dogs/Afghan_hound/n02088094_3989.jpg	['/dogs/Afghan_hound/n02088094_1259.jpg', '/dogs/Afghan_hound/n02088094_732.jpg', '/dogs/Afghan_hound/n02088094_11182.jpg', '/dogs/Afghan_hound/n02088094_3836.jpg', '/dogs/Afghan_hound/n02088094_227.jpg', '/dogs/Afghan_hound/n02088094_713.jpg', '/dogs/Afghan_hound/n02088094_26.jpg', '/dogs/Afghan_hound/n02088094_9523.jpg', '/dogs/Afghan_hound/n02088094_3051.jpg', '/dogs/Afghan_hound/n02088094_5855.jpg', '/dogs/Afghan_hound/n02088094_7894.jpg']	win	1
euwjjcge_r01_s1_p002	30	euwjjcge	r01	image_p30587	image	/ifood/dumpling/train_085455.jpg	['/ifood/dumpling/train_085524.jpg', '/ifood/dumpling/train_085721.jpg', '/ifood/dumpling/train_085666.jpg', '/ifood/dumpling/train_085745.jpg', '/ifood/dumpling/train_085428.jpg', '/ifood/dumpling/train_085350.jpg', '/ifood/dumpling/train_085881.jpg', '/ifood/dumpling/train_085720.jpg', '/ifood/dumpling/train_085629.jpg', '/ifood/dumpling/train_085662.jpg', '/ifood/dumpling/train_085826.jpg']	win	2
euwjjcge_r01_s1_p003	36	euwjjcge	r01	image_p21304	image	/birds/Gadwall/Gadwall_0034_31212.jpg	['/birds/Gadwall/Gadwall_0047_31360.jpg', '/birds/Gadwall/Gadwall_0077_30929.jpg', '/birds/Gadwall/Gadwall_0029_31637.jpg', '/birds/Gadwall/Gadwall_0005_30924.jpg', '/birds/Gadwall/Gadwall_0091_30941.jpg', '/birds/Gadwall/Gadwall_0086_31346.jpg', '/birds/Gadwall/Gadwall_0040_31788.jpg', '/birds/Gadwall/Gadwall_0024_30942.jpg', '/birds/Gadwall/Gadwall_0064_31504.jpg', '/birds/Gadwall/Gadwall_0035_30985.jpg', '/birds/Gadwall/Gadwall_0014_31570.jpg']	win	3
euwjjcge_r01_s1_p004	23	euwjjcge	r01	image_p47703	image	/dogs/Chihuahua/n02085620_4159.jpg	['/dogs/Chihuahua/n02085620_5312.jpg', '/dogs/Chihuahua/n02085620_574.jpg', '/dogs/Chihuahua/n02085620_8420.jpg', '/dogs/Chihuahua/n02085620_1620.jpg', '/dogs/Chihuahua/n02085620_1235.jpg', '/dogs/Chihuahua/n02085620_1321.jpg', '/dogs/Chihuahua/n02085620_3928.jpg', '/dogs/Chihuahua/n02085620_3651.jpg', '/dogs/Chihuahua/n02085620_3838.jpg', '/dogs/Chihuahua/n02085620_2590.jpg', '/dogs/Chihuahua/n02085620_2208.jpg']	win	4
euwjjcge_r01_s1_p005	26	euwjjcge	r01	image_p25924	image	/dogs/papillon/n02086910_1052.jpg	['/dogs/papillon/n02086910_7156.jpg', '/dogs/papillon/n02086910_8590.jpg', '/dogs/papillon/n02086910_7752.jpg', '/dogs/papillon/n02086910_7766.jpg', '/dogs/papillon/n02086910_3714.jpg', '/dogs/papillon/n02086910_9355.jpg', '/dogs/papillon/n02086910_7949.jpg', '/dogs/papillon/n02086910_5560.jpg', '/dogs/papillon/n02086910_6207.jpg', '/dogs/papillon/n02086910_6373.jpg', '/dogs/papillon/n02086910_2698.jpg']	win	5
euwjjcge_r01_s1_p006	31	euwjjcge	r01	image_p4698	image	/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452.jpg	['/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0059_8079.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0053_8410.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207.jpg']	win	6
euwjjcge_r01_s1_p007	22	euwjjcge	r01	image_p34617	image	/dogs/Eskimo_dog/n02109961_2388.jpg	['/dogs/Eskimo_dog/n02109961_52.jpg', '/dogs/Eskimo_dog/n02109961_546.jpg', '/dogs/Eskimo_dog/n02109961_2532.jpg', '/dogs/Eskimo_dog/n02109961_135.jpg', '/dogs/Eskimo_dog/n02109961_997.jpg', '/dogs/Eskimo_dog/n02109961_18381.jpg', '/dogs/Eskimo_dog/n02109961_12118.jpg', '/dogs/Eskimo_dog/n02109961_15257.jpg', '/dogs/Eskimo_dog/n02109961_391.jpg', '/dogs/Eskimo_dog/n02109961_4952.jpg', '/dogs/Eskimo_dog/n02109961_2522.jpg']	win	7
euwjjcge_r02_s0_p000	42	euwjjcge	r02	taboo_en_p0026	word	Cane	['Support', 'Crutch', 'Stick', 'Walk', 'Old']	win	0
euwjjcge_r02_s0_p001	20	euwjjcge	r02	taboo_en_p2043	word	Business	['Work', 'Trade', 'Profession', 'Practice', 'Company']	win	1
euwjjcge_r02_s0_p002	41	euwjjcge	r02	taboo_en_p2321	word	Little Red Riding Hood	['Wolf', 'Fable', 'Grandmother', 'Girl', 'Basket']	skip	2
euwjjcge_r02_s0_p003	11	euwjjcge	r02	taboo_en_p0068	word	Labyrinth	['Lost', 'Maze', 'Exit', 'Find', 'Garden']	skip	3
euwjjcge_r02_s0_p004	25	euwjjcge	r02	taboo_en_p2363	word	Mind	['Brain', 'Thought', 'Concern', 'Focus', 'Consider']	loss	4
euwjjcge_r02_s0_p005	41	euwjjcge	r02	taboo_en_p0074	word	Lefty	['Hand', 'Left', 'Write', 'Communist', 'Right']	skip	5
euwjjcge_r02_s0_p006	55	euwjjcge	r02	taboo_en_p2293	word	Karl Marx	['Philosopher', 'Economist', 'Manifesto', 'Communism', 'Socialist']	skip	6
euwjjcge_r02_s0_p007	19	euwjjcge	r02	taboo_en_p0086	word	Mask	['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']	win	7
euwjjcge_r02_s0_p008	21	euwjjcge	r02	taboo_en_p2402	word	Nobel Prize	['International', 'Peace', 'Award', 'Science', 'Contribution']	loss	8
euwjjcge_r02_s0_p009	18	euwjjcge	r02	taboo_en_p0099	word	Thimble	['Needle', 'Sew', 'Cup', 'Metal', 'Finger']	skip	9
